| No | Level | Date | Time | Text |
|274|INFO|22 Mar 2020|08:51 AM|:....mailbox_register: mailbox allocated for rsvp|
|275|INFO|22 Mar 2020|08:51 AM|:.....mailslot_create: creating mailslot for RSVP via UDP|
|276|INFO|22 Mar 2020|08:51 AM|:....mailbox_register: mailbox allocated for rsvp-udp|
|277|TRACE|22 Mar 2020|08:51 AM|:..entity_initialize: interface 127.0.0.1, entity for rsvp allocated and initialized|
|278|DEBUG|22 Mar 2020|08:51 AM|:......mailslot_create: creating socket for querying route|
|279|INFO|22 Mar 2020|08:51 AM|:.....mailbox_register: no mailbox necessary for forward|
|280|INFO|22 Mar 2020|08:51 AM|:......mailslot_create: creating mailslot for route engine - informational socket|
|281|TRACE|22 Mar 2020|08:51 AM|:......mailslot_create: ready to accept informational socket connection|
|282|INFO|22 Mar 2020|08:51 AM|:.....mailbox_register: mailbox allocated for route|
|283|INFO|22 Mar 2020|08:51 AM|:.....mailslot_create: creating socket for traffic control module|
|284|INFO|22 Mar 2020|08:51 AM|:....mailbox_register: no mailbox necessary for traffic-control|
|285|DEBUG|22 Mar 2020|08:51 AM|:....mailslot_create: creating mailslot for RSVP client API|
|286|DEBUG|22 Mar 2020|08:51 AM|:...mailbox_register: mailbox allocated for rsvp-api|
|287|DEBUG|22 Mar 2020|08:51 AM|:...mailslot_create: creating mailslot for terminate|
|288|INFO|22 Mar 2020|08:51 AM|:..mailbox_register: mailbox allocated for terminate|
|289|INFO|22 Mar 2020|08:51 AM|:...mailslot_create: creating mailslot for dump|
|290|INFO|22 Mar 2020|08:51 AM|:..mailbox_register: mailbox allocated for dump|
|291|INFO|22 Mar 2020|08:51 AM|:...mailslot_create: creating mailslot for (broken) pipe|
|292|INFO|22 Mar 2020|08:51 AM|:..mailbox_register: mailbox allocated for pipe|
|293|INFO|22 Mar 2020|08:51 AM|:.main: rsvpd initialization complete|
|294|INFO|22 Mar 2020|08:52 AM|:......rsvp_api_open: accepted a new connection for rapi|
|295|INFO|22 Mar 2020|08:52 AM|:.......mailbox_register: mailbox allocated for mailbox|
|296|TRACE|22 Mar 2020|08:52 AM|:......rsvp_event_mapSession: Session=9.67.116.99:1047:6 does not exist|
|297|EVENT|22 Mar 2020|08:52 AM|:.....api_reader: api request SESSION|
|298|TRACE|22 Mar 2020|08:52 AM|:......rsvp_event_establishSession: local node will send|
|299|INFO|22 Mar 2020|08:52 AM|:........router_forward_getOI: Ioctl to get route entry successful|
|300|TRACE|22 Mar 2020|08:52 AM|:........router_forward_getOI: source address: 9.67.116.98|
|301|TRACE|22 Mar 2020|08:52 AM|:........router_forward_getOI: out inf: 9.67.116.98|
|302|TRACE|22 Mar 2020|08:52 AM|:........router_forward_getOI: gateway: 0.0.0.0|
|303|TRACE|22 Mar 2020|08:52 AM|:........router_forward_getOI: route handle: 7f5251c8|
|304|TRACE|22 Mar 2020|08:52 AM|:.......event_establishSessionSend: found outgoing if=9.67.116.98 through|
|305|TRACE|23 Mar 2020|08:52 AM|:......rsvp_event_mapSession: Session=9.67.116.99:1047:6 exists|
|306|EVENT|23 Mar 2020|08:52 AM|:.....api_reader: api request SENDER|
|307|INFO|23 Mar 2020|08:52 AM|:.......init_policyAPI: papi_debug: Entering|
|308|INFO|23 Mar 2020|08:52 AM|:.......init_policyAPI: papi_debug: papiLogFunc = 98681F0 papiUserValue = 0|
|309|INFO|23 Mar 2020|08:52 AM|:.......init_policyAPI: papi_debug: Exiting|
|310|INFO|23 Mar 2020|08:52 AM|:.......init_policyAPI: APIInitialize: Entering|
|311|INFO|23 Mar 2020|08:52 AM|:.......init_policyAPI: open_socket: Entering|
|312|INFO|23 Mar 2020|08:52 AM|:.......init_policyAPI: open_socket: Exiting|
|313|DEBUG|23 Mar 2020|08:52 AM|:.......init_policyAPI: APIInitialize: ApiHandle = 98BDFB0, connfd = 22|
|314|INFO|23 Mar 2020|08:52 AM|:.......init_policyAPI: APIInitialize: Exiting|
|315|INFO|23 Mar 2020|08:52 AM|:.......init_policyAPI: RegisterWithPolicyAPI: Entering|
|316|INFO|23 Mar 2020|08:52 AM|:.......init_policyAPI: RegisterWithPolicyAPI: Writing to socket = 22|
|317|INFO|23 Mar 2020|08:52 AM|:.......init_policyAPI: ReadBuffer: Entering|
|318|DEBUG|23 Mar 2020|08:52 AM|:.......init_policyAPI: ReadBuffer: Exiting|
|319|INFO|23 Mar 2020|08:52 AM|:.......init_policyAPI: RegisterWithPolicyAPI: Exiting|
|320|INFO|23 Mar 2020|08:52 AM|:.......init_policyAPI: Policy API initialized|
|321|INFO|23 Mar 2020|08:52 AM|:......rpapi_getPolicyData: RSVPFindActionName: Entering|
|322|INFO|23 Mar 2020|08:52 AM|:......rpapi_getPolicyData: ReadBuffer: Entering|
|323|INFO|23 Mar 2020|08:52 AM|:......rpapi_getPolicyData: ReadBuffer: Exiting|
|324|DEBUG|23 Mar 2020|08:52 AM|:......rpapi_getPolicyData: RSVPFindActionName: Result = 0|
|325|INFO|23 Mar 2020|08:52 AM|:......rpapi_getPolicyData: RSVPFindActionName: Exiting|
|326|INFO|23 Mar 2020|08:52 AM|:......rpapi_getPolicyData: found action name CLCat2 for flow[sess=9.67.116.99:1047:6,source=9.67.116.98:8000]|
|327|INFO|23 Mar 2020|08:52 AM|:......rpapi_getPolicyData: RSVPFindServiceDetailsOnActName: Entering|
|328|INFO|23 Mar 2020|08:52 AM|:......rpapi_getPolicyData: ReadBuffer: Entering|
|329|INFO|23 Mar 2020|08:52 AM|:......rpapi_getPolicyData: ReadBuffer: Exiting|
|330|DEBUG|23 Mar 2020|08:52 AM|:......rpapi_getPolicyData: RSVPFindServiceDetailsOnActName: Result = 0|
